ID,Sex,Status,Children,Est_Income,Car_Owner,Usage,Age,RatePlan,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,CHURN
2109,0,1,2,91272.2,1,40,25.033333,3,26.99,0,13.01,0,1,0,0,Cancelled
2114,1,0,0,73228.3,0,50.58,52.646667,2,22.47,0,28.11,0,3,1,0,Current
2117,0,1,1,64792.3,0,51.41,52.146667,2,13.05,1.51,36.84,0,2,0,0,Cancelled
2119,1,0,0,93322.1,1,38.72,40.313333,1,29.92,0,8.79,0,2,1,1,Current
2122,0,1,2,49910.7,1,51.14,51.52,1,27.42,0,23.72,0,1,1,0,Current
2123,0,1,1,76161.4,1,37.55,44.573333,3,11.96,0,25.58,0,1,0,0,Cancelled
2124,1,1,2,55860,1,26.37,14.573333,4,16.01,0,10.35,0,1,0,1,Current
2131,0,1,2,57360.8,1,67.61,53.253333,4,10.36,0,57.25,0,1,0,0,Current
2132,0,1,0,92414.7,1,40.06,45.513333,3,29.43,0,10.62,0,1,0,0,Cancelled
2134,1,0,2,14578.8,1,107.02,60.933333,1,11.91,0,95.1,0,3,1,0,Cancelled
2135,1,1,2,87578.2,1,22.44,53.366667,2,0.29,0,22.15,0,1,1,0,Current
2136,1,1,2,86695.4,0,58.03,13.906667,1,25.94,0,32.09,0,1,0,0,Current
2140,1,1,0,83287,0,119.82,41,1,29.64,0,90.18,4,3,0,1,Current
2141,0,1,1,2067.82,0,85.9,47.853333,1,15.25,0,70.65,0,1,1,1,Current
2144,0,1,2,30665.2,1,77.44,22.88,1,5.83,8.32,63.28,0,3,0,0,Current
2145,1,1,1,83287,1,37.04,47,1,6.08,0,30.95,0,3,0,1,Current
2146,1,1,1,98680.4,1,26.44,42,4,17.58,0,8.85,0,2,0,1,Current
2147,0,1,0,65619.7,1,158.22,46,2,13.56,0,144.66,0,1,1,0,Cancelled
2148,1,1,1,95620.3,1,104.53,43,1,10.91,0,93.61,0,1,1,0,Current
2149,1,0,0,85275,0,174.09,47,1,22.48,0,151.61,0,3,0,1,Current
2150,1,1,1,66921.4,1,24.67,62,1,15.7,0,8.97,0,1,0,1,Current
2151,1,1,1,98453.6,1,25.38,41,3,13.72,0,11.65,0,3,0,0,Current
2153,1,0,2,57420,1,277.72,46,1,25.18,0,252.53,1,3,1,0,Current
2154,0,1,0,66000,0,34.35,46,4,3.93,3.73,26.69,1,2,0,0,Cancelled
2155,0,1,2,47639.1,0,57.11,48,1,17.48,0,39.62,0,1,1,1,Current
2158,1,0,0,39461,0,126.68,22.226667,4,22.87,0.28,103.52,1,1,0,0,Cancelled
2159,0,1,1,47371,1,270.97,54.96,4,4.98,7.69,258.29,0,1,1,1,Current
2162,0,0,1,16432.1,1,109.78,20.92,2,20.41,8.89,80.47,0,2,1,1,Cancelled
2165,1,0,1,540.4,1,20.1,39.213333,2,12.34,0,7.75,0,3,1,1,Cancelled
2167,1,1,2,80087.7,0,31.56,41.92,2,8.74,0,22.82,0,1,0,0,Current
2168,1,1,2,59691.3,0,278.65,38.04,2,21.94,0,256.7,0,1,1,0,Current
2169,1,0,2,11251.1,1,141.91,52.646667,4,28.42,0,113.48,0,1,0,0,Cancelled
2173,1,0,2,93559.1,0,31.42,57.62,4,1.52,0,29.9,0,1,1,0,Current
2174,1,0,2,3416.62,1,123.7,22.76,2,18.97,0,104.73,0,1,1,0,Cancelled
2175,1,0,0,93454.3,1,44.13,48.533333,1,18.94,0,25.18,0,3,0,0,Current
2176,0,1,0,5745,1,44.11,15.38,2,26.4,0,17.71,0,1,0,0,Cancelled
2181,0,0,2,60095.2,1,117.85,23.313333,2,1.71,0,116.14,0,3,1,0,Current
2182,1,1,1,6946.07,0,34.61,20,3,33,0,8.84,0,2,0,0,Cancelled
2183,1,1,2,11234.7,1,113.42,49.046667,1,0.69,0,112.72,0,1,1,0,Current
2184,0,1,0,12387.6,0,93.85,56.173333,2,0,0,65.93,0,3,0,0,Cancelled
2185,1,1,1,82931.3,0,137.25,64.64,4,19.24,0,118,0,3,0,0,Current
2186,1,1,2,57483.9,0,44.3,44.026667,3,17.01,0,27.29,0,2,1,0,Current
2188,1,0,2,21274,0,43.31,45.526667,1,10.87,0,32.43,0,3,0,0,Current
2189,1,1,2,28267,0,214.41,30.093333,4,21.87,0,192.53,0,1,0,0,Current
2191,1,1,2,36725.1,0,94.88,55.793333,4,8.65,9.22,77,0,2,1,0,Current
2195,0,0,1,94188.3,0,41.51,57.546667,4,20.86,0.86,19.78,0,1,1,0,Cancelled
2198,1,1,2,91861,1,22.06,41.98,4,15.32,0,6.74,0,1,1,0,Current
2201,1,0,1,12374.9,1,123.59,33.493333,3,17.49,0,106.1,0,3,0,0,Cancelled
2202,1,1,2,69133.9,1,46.32,26.833333,1,8.58,0,37.73,0,2,0,0,Cancelled
2204,1,1,2,84948,1,23.73,29.446667,1,11.14,0,12.58,0,2,0,1,Current
2205,1,1,2,30998.8,0,52.91,40.96,1,2.4,0,50.5,0,3,1,0,Current
2207,0,0,0,15924.2,0,1.46,14.46,2,0,0,1.46,0,2,0,0,Current
2211,0,1,2,21416.5,0,27.61,35.653333,4,9.9,9.17,8.53,0,1,0,1,Current
2215,0,1,2,78554.2,0,35.88,16.7,3,5.59,7.26,23.03,0,3,1,0,Current
2216,1,1,2,38215.9,0,0.97,30.886667,4,0,0,0.97,0,3,1,0,Current
2217,1,1,1,13829.4,0,176.61,21,1,35,0,160.42,0,1,0,0,Cancelled
2218,1,1,2,49745.3,0,27.28,47.966667,4,2.84,0,24.44,0,2,1,1,Current
2220,1,1,2,88427,0,69.97,13.86,3,22.46,4.16,43.34,0,1,1,0,Current
2221,1,1,2,98003.7,1,84.42,26.273333,4,1.03,0,83.39,0,1,0,1,Current
2222,0,0,0,89142.7,0,16.91,53.693333,3,3.76,8.13,5.01,0,1,1,1,Cancelled
2223,1,0,0,74530.8,0,127.89,63.086667,4,20.89,0.49,106.5,0,3,0,1,Current
2225,1,0,0,38000,0,265.78,24,3,39,0,262.91,0,1,1,0,Cancelled
2230,1,1,2,76289.2,0,104.63,48.206667,4,22.2,0,82.43,0,1,1,1,Current
2232,0,1,1,66931.9,0,17.46,63.933333,1,11.72,0.39,5.35,0,1,1,0,Cancelled
2233,0,1,2,9309.57,1,108.3,25.44,1,8.56,0,99.73,0,1,0,0,Current
2234,1,1,1,32962.6,0,48.08,23,1,59,0,26.78,0,3,0,1,Current
2235,1,0,0,42000,0,168.28,24,4,43,0,154.77,0,1,1,1,Cancelled
2236,1,0,0,43000,0,65.79,21,3,42,0,61.44,0,1,1,0,Current
2237,1,0,2,42000,0,41.78,22,3,45,0,35.73,0,3,1,0,Cancelled
2238,1,0,0,77726.4,0,23.52,56.72,2,14,0,9.51,0,3,1,1,Current
2239,1,0,2,37000,0,62.95,23,3,29,2.22,38.18,0,1,0,0,Cancelled
2240,1,0,1,2800.68,0,134.75,45.673333,4,28.45,0,106.3,0,1,1,0,Cancelled
2243,1,1,2,90271.6,0,110.4,44.926667,3,13.96,0,96.43,0,1,0,0,Current
2247,1,1,2,64816.6,1,27.87,31.126667,4,21,0,6.87,0,1,1,0,Current
2248,1,1,2,98217.1,0,42.74,44.98,3,29.49,0,13.24,0,1,0,0,Current
2251,1,0,0,15989.3,0,29.17,61.693333,2,3.67,0,25.49,1,1,1,1,Cancelled
2252,0,1,1,92148.5,1,113.68,28,2,4,0,100.9,0,1,1,1,Current
2253,0,1,0,96681,1,73.76,19.76,2,5,7.66,40.92,0,1,1,0,Current
2254,0,0,0,62705.9,1,33.44,33,2,7,0,6.81,0,1,0,1,Current
2255,0,0,0,80221.2,0,50.48,29.026667,2,0.91,0,49.56,0,3,0,0,Current
2256,0,0,0,84479.2,0,56.23,33,2,9,0,43.01,0,1,0,0,Current
2257,0,0,1,84978.1,0,88.79,21.64,1,5.03,7.68,76.07,0,2,0,1,Cancelled
2258,1,1,2,36647.9,0,107.38,49.986667,1,21.41,0,85.96,0,1,1,1,Cancelled
2259,1,0,0,64319.2,0,40.16,41.226667,1,3.01,0,37.15,0,2,1,1,Cancelled
2260,1,0,1,73338,0,29.93,48.246667,4,20.92,0,9.01,0,3,1,1,Current
2261,1,0,0,433.74,0,44.22,60.746667,2,3.3,0,40.91,0,1,0,0,Cancelled
2262,1,1,2,16962.2,0,27.57,45.36,1,18.6,0,8.96,0,1,1,0,Current
2264,0,1,2,10708.3,0,142.95,26.026667,4,20.83,4.85,117.26,0,2,1,1,Current
2267,1,1,0,2031.61,0,109.04,20.3,2,21.64,0,87.4,0,1,1,0,Cancelled
2270,1,0,2,16938.5,0,22.11,70,1,13.35,0,8.76,0,2,0,0,Current
2273,1,1,0,55221,0,15.69,55,1,0.49,0,15.2,0,1,0,0,Current
2274,1,1,1,8073.11,0,89.05,52,2,28.7,0,60.35,0,3,0,0,Current
2275,0,1,1,95448.6,1,29.46,53.68,4,24.24,0,5.21,0,2,1,0,Current
2276,0,0,1,24141.5,1,125.87,17.006667,1,28.82,0,97.05,0,1,0,0,Cancelled
2277,0,0,2,63152.6,1,70.01,63.173333,3,29.93,0,40.07,0,1,1,1,Cancelled
2279,0,0,2,72084.7,0,38.13,55.64,3,29.11,0,9.02,0,1,1,1,Current
2280,1,0,0,42760.5,0,53.7,42,2,13.47,0,40.23,0,1,1,0,Current
2281,1,0,1,49072,0,34.25,43,3,23.5,0,10.74,0,3,1,1,Current
2282,1,1,0,27371.8,1,142.7,46,4,16.14,0,126.55,0,1,0,0,Current
2285,0,1,0,71472.9,0,130.22,41.913333,3,16.02,0,114.2,0,2,1,0,Cancelled
2286,1,1,0,95405.7,0,13.96,46,2,7.74,0,6.21,0,1,1,0,Current
2287,1,0,0,95786.8,1,108.79,47,3,21.33,0,87.46,0,1,1,0,Current
2289,0,0,0,90321.6,0,12.39,55.113333,4,0.87,0,11.52,0,2,0,1,Cancelled
2290,0,0,0,90478.6,0,154.49,54.553333,3,18.02,0,136.47,0,1,0,0,Cancelled
2291,1,1,2,56187,0,21.83,48,2,8.09,0,13.74,0,2,1,0,Current
2294,1,0,1,32098,0,229.64,24.393333,1,23.56,0,206.08,0,1,1,1,Cancelled
2300,0,1,2,53010.8,0,58.87,18.84,1,12.45,0,46.42,4,1,0,0,Current
2301,0,1,1,75004.5,0,58.72,64.8,4,26.52,0,32.19,0,1,1,1,Current
2304,0,1,0,19749.3,0,34.17,60.366667,4,20.22,0,13.94,0,1,1,0,Current
2305,0,0,1,57626.9,1,48.35,43.906667,3,9.38,0,38.96,0,1,1,0,Current
2306,0,1,2,20078,0,15.98,32.846667,1,9.65,0,6.33,0,1,1,1,Current
2307,1,1,2,47902,0,72.31,26.033333,3,17.44,4.94,49.92,1,3,0,0,Current
2308,0,1,1,7545.96,1,200.75,16.753333,1,22.39,0,178.36,0,1,1,0,Cancelled
2312,0,0,2,89459.9,0,36.05,53.28,4,11.54,1.61,22.9,0,1,0,0,Cancelled
2315,1,0,1,13576.5,0,40.49,39.426667,1,14.83,0,25.66,0,1,1,0,Cancelled
2317,1,1,2,42031.8,0,59.78,50.753333,2,20.45,0,39.33,0,2,1,1,Current
2322,0,0,2,43634.5,0,143.5,21.78,3,29.44,9.42,104.64,0,1,1,0,Cancelled
2326,1,0,1,13109.1,0,62.87,62.606667,2,22.38,0,40.48,0,3,1,0,Cancelled
2327,0,0,1,92647.5,0,32.13,56.046667,4,16.04,5.74,10.34,0,1,1,0,Cancelled
2328,1,0,2,21021.6,1,14.95,62.753333,3,3.75,0,11.19,0,1,1,0,Cancelled
2329,0,0,0,74460.7,1,206.46,55.34,1,25.53,0.99,179.93,0,1,0,0,Cancelled
2331,1,0,2,28787.4,0,86.06,41.666667,1,27.97,0,58.09,0,3,1,0,Cancelled
2334,0,1,1,13091.6,0,43.06,59.126667,4,22.79,0,20.26,0,1,1,1,Current
2337,1,1,2,62061.8,1,82.08,45.92,2,29.86,0,52.22,0,3,0,0,Current
2338,1,1,1,20550.9,1,85.64,22.12,1,27.72,0.86,57.06,0,1,1,0,Cancelled
2341,0,1,2,1765.41,0,47.99,18.766667,4,3.04,0,44.95,0,1,0,0,Current
2342,1,0,2,19131.1,0,57.07,56.186667,3,22.15,0,34.91,0,3,1,0,Cancelled
2347,0,0,2,43634.5,0,143.5,21.78,1,29.44,9.42,104.64,0,1,1,0,Cancelled
2351,1,0,1,13109.1,0,62.87,62.606667,2,22.38,0,40.48,0,3,1,0,Cancelled
2352,0,0,1,92647.5,0,32.13,56.046667,1,16.04,5.74,10.34,0,1,1,0,Cancelled
2353,1,0,2,21021.6,1,14.95,62.753333,4,3.75,0,11.19,0,1,1,0,Current
2354,0,0,0,74460.7,1,206.46,55.34,3,25.53,0.99,179.93,0,1,0,0,Cancelled
2356,1,0,2,28787.4,0,86.06,41.666667,4,27.97,0,58.09,0,3,1,0,Cancelled
2359,0,1,1,13091.6,0,43.06,59.126667,2,22.79,0,20.26,0,1,1,1,Current
2362,1,1,2,62061.8,1,82.08,45.92,4,29.86,0,52.22,0,3,0,0,Current
2363,1,1,1,20550.9,1,85.64,22.12,4,27.72,0.86,57.06,0,1,1,0,Cancelled
2366,0,1,2,1765.41,0,47.99,18.766667,4,3.04,0,44.95,0,1,0,0,Current
2367,1,0,2,19131.1,0,57.07,56.186667,4,22.15,0,34.91,0,3,1,0,Cancelled
2371,1,0,2,6440.46,1,49.86,41,4,22.66,0,27.2,0,2,1,0,Current
2372,0,1,1,63900.9,0,47.4,28.333333,2,8.36,0,39.04,0,1,1,0,Current
2373,0,1,2,28766.9,0,64.2,46.84,1,6.11,0,58.08,0,1,1,0,Current
2377,0,0,0,72928.2,0,203.67,38.733333,2,7.45,0,196.22,0,1,1,0,Current
2378,0,1,2,91272.2,1,40,25.033333,2,26.99,0,13.01,0,1,0,0,Current
2383,1,0,0,73228.3,0,50.58,43,2,22.47,0,28.11,0,3,1,0,Current
2386,0,1,1,64792.3,0,51.41,52.146667,4,13.05,1.51,36.84,0,2,0,0,Cancelled
2388,1,0,0,93322.1,1,38.72,40.313333,1,29.92,0,8.79,0,2,1,1,Cancelled
2391,0,1,2,49910.7,1,51.14,51.52,3,27.42,0,23.72,0,1,1,0,Cancelled
2392,0,1,0,76161.4,1,37.55,44.573333,1,11.96,0,25.58,0,1,0,0,Cancelled
2393,1,1,2,55860,1,26.37,14.573333,1,16.01,0,10.35,0,1,0,1,Current
2400,0,1,2,57360.8,1,67.61,53.253333,1,10.36,0,57.25,0,1,0,0,Current
2401,0,1,0,92414.7,1,40.06,45.513333,3,29.43,0,10.62,0,1,0,0,Cancelled
2403,1,0,2,14578.8,1,107.02,60.933333,2,11.91,0,95.1,0,3,1,0,Cancelled
2404,1,1,2,87578.2,1,22.44,53.366667,3,0.29,0,22.15,0,1,1,0,Current
2405,1,1,2,86695.4,0,58.03,13.906667,1,25.94,0,32.09,0,1,0,0,Current
2409,1,1,0,77000,0,119.82,42,2,29.64,0,90.18,4,3,0,1,Cancelled
2410,0,1,1,2067.82,0,85.9,47.853333,4,15.25,0,70.65,0,1,1,1,Current
2413,0,1,2,30665.2,1,77.44,22.88,1,5.83,8.32,63.28,0,3,0,0,Current
2414,1,1,1,83287,1,37.04,52,1,6.08,0,30.95,0,3,0,1,Current
2415,1,1,1,98680.4,1,26.44,48,3,17.58,0,8.85,0,2,0,1,Current
2416,0,1,1,65619.7,1,158.22,52.646667,2,13.56,0,144.66,0,1,1,0,Cancelled
2417,1,1,1,95620.3,1,104.53,52.646667,3,10.91,0,93.61,0,1,1,0,Current
2418,1,0,0,85275,0,174.09,62,1,22.48,0,151.61,0,3,0,1,Current
2419,1,1,1,66921.4,1,24.67,70,4,15.7,0,8.97,0,1,0,1,Current
2420,1,1,1,98453.6,1,25.38,61,2,13.72,0,11.65,0,3,0,0,Current
2422,1,0,2,57420,1,277.72,52,3,25.18,0,252.53,1,3,1,0,Current
2423,0,1,0,70000,0,34.35,55,1,3.93,3.73,26.69,1,2,0,0,Cancelled
2424,0,1,2,47639.1,0,57.11,41,2,17.48,0,39.62,0,1,1,1,Current
2427,1,0,0,39461,0,126.68,22.226667,1,22.87,0.28,103.52,1,1,0,0,Cancelled
2428,0,1,1,47371,1,270.97,54.96,4,4.98,7.69,258.29,0,1,1,1,Current
2429,1,0,0,89813.6,0,166.18,12.846667,4,14.94,1.96,149.26,0,1,0,1,Current
2431,0,0,1,16432.1,1,109.78,20.92,1,20.41,8.89,80.47,0,2,1,1,Cancelled
2434,1,0,1,540.4,1,20.1,39.213333,2,12.34,0,7.75,0,3,1,1,Cancelled
2436,1,1,2,80087.7,0,31.56,41.92,3,8.74,0,22.82,0,1,0,0,Current
2437,1,1,2,59691.3,0,278.65,38.04,4,21.94,0,256.7,0,1,1,0,Current
2438,1,0,2,11251.1,1,141.91,41,2,28.42,0,113.48,0,1,0,0,Cancelled
2442,1,0,2,93559.1,0,31.42,57.62,4,1.52,0,29.9,0,1,1,0,Current
2443,1,0,2,3416.62,1,123.7,22.76,3,18.97,0,104.73,0,1,1,0,Cancelled
2444,1,2,1,93454.3,1,44.13,48.533333,4,18.94,0,25.18,0,3,0,0,Cancelled
2445,0,1,0,5745,1,44.11,15.38,1,26.4,0,17.71,0,1,0,0,Cancelled
2451,1,1,1,13829.4,0,34.61,24,1,45,0,8.84,0,2,0,0,Current
2452,1,1,2,11234.7,1,113.42,49.046667,4,0.69,0,112.72,0,1,1,0,Current
2454,1,1,1,82931.3,0,137.25,64.64,1,19.24,0,118,0,3,0,0,Cancelled
2455,1,1,2,57483.9,0,44.3,44.026667,3,17.01,0,27.29,0,2,1,0,Current
2457,1,0,2,21274,0,43.31,45.526667,3,10.87,0,32.43,0,3,0,0,Cancelled
2458,1,1,2,28267,0,214.41,30.093333,2,21.87,0,192.53,0,1,0,0,Current
2460,1,1,2,36725.1,0,94.88,55.793333,2,8.65,9.22,77,0,2,1,0,Current
2464,0,0,1,94188.3,0,41.51,57.546667,4,20.86,0.86,19.78,0,1,1,0,Cancelled
2467,1,1,2,91861,1,22.06,41.98,3,15.32,0,6.74,0,1,1,0,Current
2470,1,0,1,12374.9,1,123.59,33.493333,3,17.49,0,106.1,0,3,0,0,Cancelled
2471,1,1,2,69133.9,1,46.32,26.833333,4,8.58,0,37.73,0,2,0,0,Current
2473,1,1,2,84948,1,23.73,29.446667,1,11.14,0,12.58,0,2,0,1,Current
2474,1,1,2,30998.8,0,52.91,40.96,4,2.4,0,50.5,0,3,1,0,Current
2480,0,1,2,21416.5,0,27.61,35.653333,3,9.9,9.17,8.53,0,1,0,1,Current
2484,0,0,0,78554.2,0,35.88,16.7,2,5.59,7.26,23.03,0,3,1,0,Current
2485,1,1,2,38215.9,0,0.97,30.886667,2,0,0,0.97,0,3,1,0,Current
2486,1,1,1,30000,0,176.61,21,1,33,0,160.42,0,1,0,0,Cancelled
2487,1,1,2,49745.3,0,27.28,47.966667,2,2.84,0,24.44,0,2,1,1,Current
2489,1,1,2,88427,0,69.97,13.86,1,22.46,4.16,43.34,0,1,1,0,Current
2490,1,1,2,98003.7,1,84.42,26.273333,2,1.03,0,83.39,0,1,0,1,Current
2491,0,0,0,89142.7,0,16.91,53.693333,3,3.76,8.13,5.01,0,1,1,1,Cancelled
2492,1,0,0,74530.8,0,127.89,63.086667,4,20.89,0.49,106.5,0,3,0,1,Current
2494,1,0,0,41000,0,265.78,22,1,28,0,262.91,0,1,1,0,Cancelled
2499,1,1,2,76289.2,0,104.63,48.206667,3,22.2,0,82.43,0,1,1,1,Current
2501,0,1,1,66931.9,0,17.46,63.933333,1,11.72,0.39,5.35,0,1,1,0,Cancelled
2502,0,0,0,9309.57,1,108.3,25.44,2,8.56,0,99.73,0,1,0,0,Current
2503,1,1,1,32962.6,0,48.08,24,3,25.77,0,26.78,0,3,0,1,Cancelled
2504,1,0,0,42000,0,168.28,21,3,39,0,154.77,0,1,1,1,Cancelled
2505,1,0,0,39000,0,65.79,22,1,59,0,61.44,0,1,1,0,Cancelled
2506,1,0,2,42000,0,41.78,20,1,43,0,35.73,0,3,1,0,Current
2507,1,2,1,77726.4,0,23.52,56.72,3,14,0,9.51,0,3,1,1,Current
2508,1,0,2,35089,0,62.95,18,3,42,2.22,38.18,0,1,0,0,Current
2509,1,0,1,2800.68,0,134.75,45.673333,1,28.45,0,106.3,0,1,1,0,Cancelled
2512,1,1,2,90271.6,0,110.4,44.926667,3,13.96,0,96.43,0,1,0,0,Current
2516,1,1,2,64816.6,1,27.87,31.126667,4,21,0,6.87,0,1,1,0,Current
2517,1,1,2,98217.1,0,42.74,44.98,1,29.49,0,13.24,0,1,0,0,Current
2520,1,0,0,15989.3,0,29.17,61.693333,2,3.67,0,25.49,1,1,1,1,Cancelled
2526,0,0,1,84978.1,0,88.79,21.64,2,5.03,7.68,76.07,0,2,0,1,Current
2527,1,1,2,36647.9,0,107.38,49.986667,4,21.41,0,85.96,0,1,1,1,Current
2528,1,0,0,64319.2,0,40.16,41.226667,1,3.01,0,37.15,0,2,1,1,Cancelled
2529,1,0,1,73338,0,29.93,48.246667,1,20.92,0,9.01,0,3,1,1,Cancelled
2530,1,0,0,433.74,0,44.22,60.746667,3,3.3,0,40.91,0,1,0,0,Cancelled
2531,1,1,2,16962.2,0,27.57,45.36,2,18.6,0,8.96,0,1,1,0,Current
2533,0,1,2,10708.3,0,142.95,26.026667,2,20.83,4.85,117.26,0,2,1,1,Current
2536,1,1,0,2031.61,0,109.04,20.3,4,21.64,0,87.4,0,1,1,0,Cancelled
2539,1,0,2,16938.5,0,22.11,42,4,13.35,0,8.76,0,2,0,0,Current
2542,1,1,0,55221,0,15.69,46,4,0.49,0,15.2,0,1,0,0,Current
2543,1,1,1,8073.11,0,89.05,47,4,28.7,0,60.35,0,3,0,0,Cancelled
2544,0,1,0,95448.6,1,29.46,53.68,3,24.24,0,5.21,0,2,1,0,Current
2545,0,0,1,24141.5,1,125.87,17.006667,4,28.82,0,97.05,0,1,0,0,Cancelled
2546,0,0,2,63152.6,1,70.01,63.173333,4,29.93,0,40.07,0,1,1,1,Current
2548,0,0,2,72084.7,0,38.13,55.64,1,29.11,0,9.02,0,1,1,1,Current
2549,1,0,0,42760.5,0,53.7,48,4,13.47,0,40.23,0,1,1,0,Current
2550,1,0,1,49072,0,34.25,52.646667,2,23.5,0,10.74,0,3,1,1,Cancelled
2551,1,1,0,27371.8,1,142.7,62,2,16.14,0,126.55,0,1,0,0,Current
2554,0,1,1,71472.9,0,130.22,41.913333,1,16.02,0,114.2,0,2,1,0,Cancelled
2555,1,1,0,95405.7,0,13.96,62,3,7.74,0,6.21,0,1,1,0,Current
2556,1,0,0,95786.8,1,108.79,41,2,21.33,0,87.46,0,1,1,0,Current
2558,0,0,0,90321.6,0,12.39,55.113333,4,0.87,0,11.52,0,1,0,1,Cancelled
2559,0,0,0,90478.6,0,154.49,54.553333,4,18.02,0,136.47,0,2,0,0,Cancelled
2560,1,1,2,56187,0,21.83,43,3,8.09,0,13.74,0,2,1,0,Current
2563,1,0,1,35000,0,229.64,24.393333,2,23.56,0,206.08,0,1,1,1,Cancelled
2565,0,1,0,9780.66,0,21.39,24.546667,2,2.8,7.27,11.32,1,1,0,0,Current
2569,0,1,2,53010.8,0,58.87,18.84,3,12.45,0,46.42,4,1,0,0,Current
2570,0,1,0,75004.5,0,58.72,64.8,1,26.52,0,32.19,0,1,1,1,Current
2573,0,1,0,19749.3,0,34.17,60.366667,2,20.22,0,13.94,0,1,1,0,Current
2574,0,0,1,57626.9,1,48.35,43.906667,3,9.38,0,38.96,0,1,1,0,Current
2575,0,0,0,20078,0,15.98,32.846667,2,9.65,0,6.33,0,1,1,1,Current
2576,1,1,2,47902,0,72.31,26.033333,2,17.44,4.94,49.92,1,3,0,0,Current
2577,0,1,1,7545.96,1,200.75,16.753333,2,22.39,0,178.36,0,1,1,0,Cancelled
2581,0,0,2,89459.9,0,36.05,53.28,4,11.54,1.61,22.9,0,1,0,0,Cancelled
2584,1,0,1,13576.5,0,40.49,39.426667,3,14.83,0,25.66,0,1,1,0,Cancelled
2586,1,1,2,42031.8,0,59.78,50.753333,1,20.45,0,39.33,0,2,1,1,Current
2591,0,0,2,43634.5,0,143.5,21.78,3,29.44,9.42,104.64,0,1,1,0,Cancelled
2595,1,0,1,13109.1,0,62.87,62.606667,3,22.38,0,40.48,0,3,1,0,Cancelled
2596,0,0,1,92647.5,0,32.13,56.046667,4,16.04,5.74,10.34,0,1,1,0,Cancelled
2597,1,0,2,21021.6,1,14.95,62.753333,3,3.75,0,11.19,0,1,1,0,Cancelled
2598,0,0,0,74460.7,1,206.46,55.34,1,25.53,0.99,179.93,0,1,0,0,Cancelled
2599,1,1,1,43894.5,0,69.67,40.18,2,29.28,0,40.38,0,1,0,1,Current
2600,1,0,2,28787.4,0,86.06,41.666667,4,27.97,0,58.09,0,3,1,0,Current
2601,1,0,1,94278.7,1,36.35,53.12,1,26.68,0,9.67,0,1,0,0,Current
2602,1,1,0,83900.2,0,36.83,45.04,1,28.21,0,8.62,0,1,0,1,Current
2603,0,1,1,13091.6,0,43.06,59.126667,2,22.79,0,20.26,0,1,1,1,Current
2604,1,1,0,91708.4,0,48.77,37.293333,3,17.21,0,31.55,0,2,1,1,Current
2605,1,0,0,64335,1,154.34,19.066667,1,17,0,137.33,2,1,0,0,Current
2606,1,1,2,62061.8,1,82.08,45.92,4,29.86,0,52.22,0,3,0,0,Cancelled
2607,1,1,1,20550.9,1,85.64,22.12,2,27.72,0.86,57.06,0,1,1,0,Cancelled
2608,1,0,0,76142,0,112.53,32.02,2,28.42,0,84.1,0,1,0,0,Current
2609,1,1,1,46513.5,0,58.78,30.053333,2,17.06,0,41.71,2,3,1,0,Current
2610,0,0,1,1765.41,0,47.99,18.766667,2,3.04,0,44.95,0,1,0,0,Current
2611,1,0,2,19131.1,0,57.07,56.186667,4,22.15,0,34.91,0,3,1,0,Cancelled
2612,1,0,0,98716.3,0,43.13,55.66,1,20.97,8.23,13.92,0,1,0,0,Current
2613,1,0,2,38280,0,86.61,33.74,2,11.64,0,74.97,0,3,0,1,Current
2615,1,0,2,6440.46,1,49.86,46,1,22.66,0,27.2,0,2,1,0,Current
2616,0,1,1,63900.9,0,47.4,28.333333,2,8.36,0,39.04,0,1,1,0,Current
2617,0,1,2,28766.9,0,64.2,46.84,3,6.11,0,58.08,0,1,1,0,Current
2618,1,1,1,56722.8,0,74.77,60.593333,3,17.37,6.21,51.17,0,1,0,0,Current
2619,0,1,1,5252.29,0,19.73,16.333333,2,2.65,0,17.08,1,3,1,0,Current
2620,1,1,0,78851.3,0,29.04,48.373333,1,0.37,0,28.66,0,1,0,0,Current
2621,0,0,0,72928.2,0,203.67,38.733333,2,7.45,0,196.22,0,1,1,0,Current
2622,0,1,2,91272.2,1,40,25.033333,4,26.99,0,13.01,0,1,0,0,Cancelled
2623,1,1,0,83891.9,1,74.4,61.02,2,28.92,0,45.47,0,2,1,0,Current
2624,0,0,0,3601.71,0,125.6,49.266667,3,9.57,4.19,111.84,0,3,1,1,Current
2627,1,0,0,73228.3,0,50.58,70,1,22.47,0,28.11,0,3,1,0,Current
2630,0,1,1,64792.3,0,51.41,52.146667,3,13.05,1.51,36.84,0,2,0,0,Cancelled
2632,1,0,0,93322.1,1,38.72,40.313333,1,29.92,0,8.79,0,2,1,1,Cancelled
2635,0,1,2,49910.7,1,51.14,51.52,3,27.42,0,23.72,0,1,1,0,Current
2636,0,1,1,76161.4,1,37.55,44.573333,4,11.96,0,25.58,0,1,0,0,Cancelled
2637,1,1,2,55860,1,26.37,14.573333,2,16.01,0,10.35,0,1,0,1,Current
2644,0,1,2,57360.8,1,67.61,53.253333,1,10.36,0,57.25,0,1,0,0,Current
